BilledCost,BillingAccountId,BillingAccountName,BillingAccountType,BillingCurrency,BillingPeriodEnd,BillingPeriodStart,ChargeCategory,ChargeClass,ChargeDescription,ChargeFrequency,ChargePeriodEnd,ChargePeriodStart,CommitmentDiscountCategory,CommitmentDiscountId,CommitmentDiscountName,CommitmentDiscountStatus,CommitmentDiscountType,ConsumedQuantity,ConsumedUnit,ContractedCost,ContractedUnitPrice,EffectiveCost,InvoiceIssuerName,ListCost,ListUnitPrice,PricingCategory,PricingQuantity,PricingUnit,ProviderName,PublisherName,RegionId,RegionName,ResourceId,ResourceName,ResourceType,ServiceCategory,ServiceName,SkuId,SkuPriceId,SubAccountId,SubAccountName,SubAccountType,Tags,x_AccountId,x_AccountName,x_AccountOwnerId,x_BilledCostInUsd,x_BilledUnitPrice,x_BillingAccountId,x_BillingAccountName,x_BillingExchangeRate,x_BillingExchangeRateDate,x_BillingProfileId,x_BillingProfileName,x_ContractedCostInUsd,x_CostAllocationRuleName,x_CostCenter,x_CustomerId,x_CustomerName,x_EffectiveCostInUsd,x_EffectiveUnitPrice,x_InvoiceId,x_InvoiceIssuerId,x_InvoiceSectionId,x_InvoiceSectionName,x_ListCostInUsd,x_PartnerCreditApplied,x_PartnerCreditRate,x_PricingBlockSize,x_PricingCurrency,x_PricingSubcategory,x_PricingUnitDescription,x_PublisherCategory,x_PublisherId,x_ResellerId,x_ResellerName,x_ResourceGroupName,x_ResourceType,x_ServicePeriodEnd,x_ServicePeriodStart,x_SkuDescription,x_SkuDetails,x_SkuIsCreditEligible,x_SkuMeterCategory,x_SkuMeterId,x_SkuMeterName,x_SkuMeterSubcategory,x_SkuOfferId,x_SkuOrderId,x_SkuOrderName,x_SkuPartNumber,x_SkuRegion,x_SkuServiceFamily,x_SkuTerm,x_SkuTier
-0.000006,/providers/Microsoft.Billing/billingAccounts/1844103,Trey Research Demo (DO NOT USE),Billing Account,USD,2024-07-01T00:00Z,2024-06-01T00:00Z,Usage,,Microsoft Defender for Storage - Standard Transactions,Usage-Based,2024-06-08T00:00Z,2024-06-07T00:00Z,,,,,,-0.00030000,Units,-0.0000000006,0.02,-0.000006,Microsoft,-0.000006,0.02,Standard,-0.00000003,Units,Microsoft,Microsoft,eastus,East US,/subscriptions/7a791768-9f91-55d1-934e-183293918895/resourcegroups/ftk-integration-tests/providers/microsoft.storage/storageaccounts/984e52e25e864624a8873820,984e52e25e864624a8873820,Storage account,Storage,Storage Accounts,303250119,303250119,/subscriptions/7a791768-9f91-55d1-934e-183293918895,Trey Research R&D Playground,Subscription,"{""CostCenter"": ""1234"",""CostAllocationTest"": ""Sameer""}",679252,ACM Team,user-dddba4ef10@example.invalid,,0.02,1844103,Trey Research Demo (DO NOT USE),1,2024-06-01T00:00Z,1844103,Trey Research Demo (DO NOT USE),,SameerRuleWithTag,ACM9000,,,,0.02,,,113561,ACM,,,,10000,USD,Standard,10K,Cloud Provider,Microsoft,,,ftk-integration-tests,Microsoft.Storage/storageAccounts,,,Microsoft Defender for Storage - Standard Transactions,"{""Cloud"":""Azure"",""StorageService"":""Blob""}",True,Microsoft Defender for Cloud,6545fff8-e12b-5858-87df-f23c42b38ea6,Standard Transactions,Storage,MS-AZR-0148P,,,AAA-97331,,,,
-0.000012,/providers/Microsoft.Billing/billingAccounts/1844103,Trey Research Demo (DO NOT USE),Billing Account,USD,2024-07-01T00:00Z,2024-06-01T00:00Z,Usage,,Microsoft Defender for Storage - Standard Transactions,Usage-Based,2024-06-08T00:00Z,2024-06-07T00:00Z,,,,,,-0.00060000,Units,-0.0000000012,0.02,-0.000012,Microsoft,-0.000012,0.02,Standard,-0.00000006,Units,Microsoft,Microsoft,eastus,East US,/subscriptions/7a791768-9f91-55d1-934e-183293918895/resourcegroups/ftk-integration-tests/providers/microsoft.storage/storageaccounts/eeacb023a55c49218279f154,eeacb023a55c49218279f154,Storage account,Storage,Storage Accounts,303250119,303250119,/subscriptions/7a791768-9f91-55d1-934e-183293918895,Trey Research R&D Playground,Subscription,"{""CostCenter"": ""1234"",""CostAllocationTest"": ""Sameer"",""env"": ""prod"",""org"": ""trey"",""Project"": ""Foo""}",679252,ACM Team,user-dddba4ef10@example.invalid,,0.02,1844103,Trey Research Demo (DO NOT USE),1,2024-06-01T00:00Z,1844103,Trey Research Demo (DO NOT USE),,SameerRuleWithTag,ACM9000,,,,0.02,,,113561,ACM,,,,10000,USD,Standard,10K,Cloud Provider,Microsoft,,,ftk-integration-tests,Microsoft.Storage/storageAccounts,,,Microsoft Defender for Storage - Standard Transactions,"{""Cloud"":""Azure"",""StorageService"":""Files""}",True,Microsoft Defender for Cloud,6545fff8-e12b-5858-87df-f23c42b38ea6,Standard Transactions,Storage,MS-AZR-0148P,,,AAA-97331,,,,
0.000004,/providers/Microsoft.Billing/billingAccounts/1844103,Trey Research Demo (DO NOT USE),Billing Account,USD,2024-07-01T00:00Z,2024-06-01T00:00Z,Usage,,Tiered Block Blob - All Other Operations - US East,Usage-Based,2024-06-04T00:00Z,2024-06-03T00:00Z,,,,,,0.0010000,Units,0.0000000004,0.004,0.000004,Microsoft,0.000004,0.004,Standard,0.0000001,Units,Microsoft,Microsoft,eastus,East US,/subscriptions/7a791768-9f91-55d1-934e-183293918895/resourcegroups/ftk-integration-tests/providers/microsoft.storage/storageaccounts/05e68e0d49014ce99ac68058,05e68e0d49014ce99ac68058,Storage account,Storage,Storage Accounts,9007992,9007992,/subscriptions/7a791768-9f91-55d1-934e-183293918895,Trey Research R&D Playground,Subscription,"{""org"": ""trey"",""Project"": ""Foo"",""CostCenter"": ""1234"","" org"": ""trey"",""env"": ""prod"",""CostAllocationTest"": ""Sameer""}",679252,ACM Team,user-dddba4ef10@example.invalid,,0.004,1844103,Trey Research Demo (DO NOT USE),1,2024-06-01T00:00Z,1844103,Trey Research Demo (DO NOT USE),,SameerRuleWithTag,ACM9000,,,,0.004,,,113561,ACM,,,,10000,USD,Standard,10K,Cloud Provider,Microsoft,,,ftk-integration-tests,Microsoft.Storage/storageAccounts,,,Tiered Block Blob - All Other Operations - US East,,True,Storage,2c2b91da-831a-5261-9634-b8081bc7a5ce,All Other Operations,Tiered Block Blob,MS-AZR-0148P,,,AAA-70098,US East,,,
0.005,/providers/Microsoft.Billing/billingAccounts/1844103,Trey Research Demo (DO NOT USE),Billing Account,USD,2024-07-01T00:00Z,2024-06-01T00:00Z,Usage,,IP Addresses - Standard IPv4 Static Public IP - Dev/Test,Usage-Based,2024-06-04T00:00Z,2024-06-03T00:00Z,,,,,,1,Hours,0.005,0.005,0.005,Microsoft,0.005,0.005,Standard,1,Hours,Microsoft,Microsoft,eastus2,East US 2,/subscriptions/7a791768-9f91-55d1-934e-183293918895/resourcegroups/devtestlab/providers/microsoft.machinelearningservices/workspaces/zmltestplayground,zmltestplayground,Azure Machine Learning workspace,AI and Machine Learning,Azure Machine Learning,294814337,294814337,/subscriptions/7a791768-9f91-55d1-934e-183293918895,Trey Research R&D Playground,Subscription,"{""ComputeType"": ""Compute Instance"","" org"": ""trey"",""CostAllocationTest"": ""Sameer""}",679252,ACM Team,user-dddba4ef10@example.invalid,,0.005,1844103,Trey Research Demo (DO NOT USE),1,2024-06-01T00:00Z,1844103,Trey Research Demo (DO NOT USE),,SameerRuleWithTag,ACM9000,,,,0.005,,,113561,ACM,,,,1,USD,Standard,1 Hour,Cloud Provider,Microsoft,,,devtestlab,Microsoft.MachineLearningServices/workspaces,,,IP Addresses - Standard IPv4 Static Public IP - Dev/Test,"{""AccountName"":""bai52238044515004711258a"",""PoolName"":""azurepc_84f29f84-4ac2-4286-9879-731da9be5607"",""ConfigType"":""VirtualMachine"",""NodeType"":""Dedicated"",""PoolAllocationMode"":""BatchService"",""UsageType"":""publicipaddresses"",""ClusterType"":""DSI"",""AmlWorkspaceId"":""83fbd782-a30d-5c81-812c-f500651c8456"",""AMLResourceType"":""Provisioner.Batch"",""SourceEventId"":""a25768a0-36d2-5c5a-9fbb-bdd9867027cc"",""SourceResourceProvider"":""Batch"",""HostSubscriptionId"":""14bc7948-da10-5282-a239-02ae153f75a6"",""EmittingService"":""Machine Learning Service - Non DSVM"",""Processor_Version"":""BillingProcessorV2""}",True,Virtual Network,403aa1e7-ba36-53a4-ac8a-8792ee6343a9,Standard IPv4 Static Public IP,IP Addresses,MS-AZR-0148P,,,AAD-84351,,,,
0.00000648,/providers/Microsoft.Billing/billingAccounts/1844103,Trey Research Demo (DO NOT USE),Billing Account,USD,2024-07-01T00:00Z,2024-06-01T00:00Z,Usage,,Tables - LRS Data Stored,Usage-Based,2024-06-11T00:00Z,2024-06-10T00:00Z,,,,,,0.000144,GB/Month,0.000006480,0.045,0.00000648,Microsoft,0.000006480,0.045,Standard,0.000144,GB/Month,Microsoft,Microsoft,eastus,East US,/subscriptions/7a791768-9f91-55d1-934e-183293918895/resourcegroups/ftk-integration-tests/providers/microsoft.storage/storageaccounts/6c049102cd944511a804e5a5,6c049102cd944511a804e5a5,Storage account,Storage,Storage Accounts,5344926,5344926,/subscriptions/7a791768-9f91-55d1-934e-183293918895,Trey Research R&D Playground,Subscription,"{""CostCenter"": ""1234"",""CostAllocationTest"": ""Sameer"",""env"": ""prod"",""org"": ""trey"",""Project"": ""Foo""}",679252,ACM Team,user-dddba4ef10@example.invalid,,0.045,1844103,Trey Research Demo (DO NOT USE),1,2024-06-01T00:00Z,1844103,Trey Research Demo (DO NOT USE),,,ACM9000,,,,0.045,,,113561,ACM,,,,1,USD,Standard,1 GB/Month,Cloud Provider,Microsoft,,,ftk-integration-tests,Microsoft.Storage/storageAccounts,,,Tables - LRS Data Stored,,True,Storage,96c47302-60d6-59bb-8c96-81d51e8e8bf3,LRS Data Stored,Tables,MS-AZR-0148P,,,N9H-00637,,,,
0.6,/providers/Microsoft.Billing/billingAccounts/1844103,Trey Research Demo (DO NOT USE),Billing Account,USD,2024-07-01T00:00Z,2024-06-01T00:00Z,Usage,,Load Balancer - Standard Included LB Rules and Outbound Rules,Usage-Based,2024-06-11T00:00Z,2024-06-10T00:00Z,,,,,,24,Hours,0.600,0.025,0.6,Microsoft,0.600,0.025,Standard,24,Hours,Microsoft,Microsoft,eastus,East US,/subscriptions/eb0e8306-8441-5385-8f11-d0f7dbbc8110/resourcegroups/mc_akstestingrg_eatestcluster3_eastus/providers/microsoft.network/loadbalancers/kubernetes,kubernetes,Load balancer,Networking,Load Balancer,1347980,1347980,/subscriptions/eb0e8306-8441-5385-8f11-d0f7dbbc8110,Trey Research Corporate,Subscription,"{""aks-managed-cluster-name"": ""eatestCluster3"",""aks-managed-cluster-rg"": ""akstestingrg"",""CostCenter"": ""1234"",""env"": ""prod"",""org"": ""trey"",""Cost department"": ""Marketing""}",679252,ACM Team,user-dddba4ef10@example.invalid,,0.025,1844103,Trey Research Demo (DO NOT USE),1,2024-06-01T00:00Z,1844103,Trey Research Demo (DO NOT USE),,,ACM9000,,,,0.025,,,113561,ACM,,,,1,USD,Standard,1 Hour,Cloud Provider,Microsoft,,,mc_akstestingrg_eatestcluster3_eastus,microsoft.network/loadbalancers,,,Load Balancer - Standard Included LB Rules and Outbound Rules,"{""PlatformType"":""V2-Agg""}",True,Load Balancer,3a30614e-5a0e-5fe3-b270-6251f439020d,Standard Included LB Rules and Outbound Rules,Standard,MS-AZR-0017P,,,AAA-21856,,,,
0.00000756,/providers/Microsoft.Billing/billingAccounts/1844103,Trey Research Demo (DO NOT USE),Billing Account,USD,2024-07-01T00:00Z,2024-06-01T00:00Z,Usage,,Tables - LRS Data Stored,Usage-Based,2024-06-14T00:00Z,2024-06-13T00:00Z,,,,,,0.000168,GB/Month,0.000007560,0.045,0.00000756,Microsoft,0.000007560,0.045,Standard,0.000168,GB/Month,Microsoft,Microsoft,eastus,East US,/subscriptions/7a791768-9f91-55d1-934e-183293918895/resourcegroups/ftk-integration-tests/providers/microsoft.storage/storageaccounts/bf664c235b134d2bb1e1e800,bf664c235b134d2bb1e1e800,Storage account,Storage,Storage Accounts,5344926,5344926,/subscriptions/7a791768-9f91-55d1-934e-183293918895,Trey Research R&D Playground,Subscription,"{""CostCenter"": ""1234"",""CostAllocationTest"": ""Sameer"",""env"": ""prod"",""org"": ""trey"",""Project"": ""Foo""}",679252,ACM Team,user-dddba4ef10@example.invalid,,0.045,1844103,Trey Research Demo (DO NOT USE),1,2024-06-01T00:00Z,1844103,Trey Research Demo (DO NOT USE),,,ACM9000,,,,0.045,,,113561,ACM,,,,1,USD,Standard,1 GB/Month,Cloud Provider,Microsoft,,,ftk-integration-tests,Microsoft.Storage/storageAccounts,,,Tables - LRS Data Stored,,True,Storage,96c47302-60d6-59bb-8c96-81d51e8e8bf3,LRS Data Stored,Tables,MS-AZR-0148P,,,N9H-00637,,,,
0.149,/providers/Microsoft.Billing/billingAccounts/1844103,Trey Research Demo (DO NOT USE),Billing Account,USD,2024-07-01T00:00Z,2024-06-01T00:00Z,Usage,,Virtual Machines Dv2/DSv2 Series - D11 v2/DS11 v2 - US East 2,Usage-Based,2024-06-14T00:00Z,2024-06-13T00:00Z,,,,,,1,Hours,0.149,0.149,0.149,Microsoft,0.149,0.149,Standard,1,Hours,Microsoft,Microsoft,eastus2,East US 2,/subscriptions/7a791768-9f91-55d1-934e-183293918895/resourcegroups/devtestlab/providers/microsoft.machinelearningservices/workspaces/zmltestplayground,zmltestplayground,Azure Machine Learning workspace,AI and Machine Learning,Azure Machine Learning,1812083,1812083,/subscriptions/7a791768-9f91-55d1-934e-183293918895,Trey Research R&D Playground,Subscription,"{""ComputeType"": ""Compute Instance"","" org"": ""trey"",""CostAllocationTest"": ""Sameer""}",679252,ACM Team,user-dddba4ef10@example.invalid,,0.149,1844103,Trey Research Demo (DO NOT USE),1,2024-06-01T00:00Z,1844103,Trey Research Demo (DO NOT USE),,SameerRuleWithTag,ACM9000,,,,0.149,,,113561,ACM,,,,1,USD,Standard,1 Hour,Cloud Provider,Microsoft,,,devtestlab,Microsoft.MachineLearningServices/workspaces,,,Virtual Machines Dv2/DSv2 Series - D11 v2/DS11 v2 - US East 2,"{""AccountName"":""bai52238044515004711258a"",""PoolName"":""azurepc_84f29f84-4ac2-4286-9879-731da9be5607"",""ConfigType"":""VirtualMachine"",""NodeType"":""Dedicated"",""PoolAllocationMode"":""BatchService"",""ImageType"":""Canonical"",""ServiceType"":""Standard_D11_v2"",""UsageType"":""ComputeHR"",""VCPUs"":""2"",""ClusterType"":""DSI"",""AmlWorkspaceId"":""83fbd782-a30d-5c81-812c-f500651c8456"",""AMLResourceType"":""Provisioner.Batch"",""SourceEventId"":""e080026b-3893-5a83-8a89-cefb5ba72384"",""SourceResourceProvider"":""Batch"",""HostSubscriptionId"":""14bc7948-da10-5282-a239-02ae153f75a6"",""EmittingService"":""Machine Learning Service - Non DSVM"",""Processor_Version"":""BillingProcessorV2""}",True,Virtual Machines,8789dbae-410e-56a9-9c3a-1a8bc7c7840d,D11 v2/DS11 v2,Dv2/DSv2 Series,MS-AZR-0148P,,,997-02728,US East 2,,,
0.000000216,/providers/Microsoft.Billing/billingAccounts/1844103,Trey Research Demo (DO NOT USE),Billing Account,USD,2024-07-01T00:00Z,2024-06-01T00:00Z,Usage,,Tables - Read Operations,Usage-Based,2024-06-06T00:00Z,2024-06-05T00:00Z,,,,,,0.00060000,Units,0.0000000000216,0.00036,0.000000216,Microsoft,0.000000216,0.00036,Standard,0.00000006,Units,Microsoft,Microsoft,eastus,East US,/subscriptions/eb0e8306-8441-5385-8f11-d0f7dbbc8110/resourcegroups/aksexportsrg/providers/microsoft.storage/storageaccounts/aksexportssa,aksexportssa,Storage account,Storage,Storage Accounts,1068692,1068692,/subscriptions/f45d828e-047b-5cfe-b619-9edc433ddb92,Trey Research IT,Subscription,"{""CostCenter"": ""1234"",""Cost department"": ""Marketing"",""env"": ""prod"",""org"": ""trey"",""Project"": ""Foo""}",679252,ACM Team,user-dddba4ef10@example.invalid,,0.00036,1844103,Trey Research Demo (DO NOT USE),1,2024-06-01T00:00Z,1844103,Trey Research Demo (DO NOT USE),,PartnerCommunityDemo,ACM9000,,,,0.00036,,,113561,ACM,,,,10000,USD,Standard,10K,Cloud Provider,Microsoft,,,aksexportsrg,Microsoft.Storage/storageAccounts,,,Tables - Read Operations,,True,Storage,3f0221e5-f48c-598c-863e-3c96ab695733,Read Operations,Tables,MS-AZR-0017P,,,N9H-00805,,,,
0.00001,/providers/Microsoft.Billing/billingAccounts/1844103,Trey Research Demo (DO NOT USE),Billing Account,USD,2024-07-01T00:00Z,2024-06-01T00:00Z,Usage,,Tiered Block Blob - LRS - List and Create Container Operations - US East,Usage-Based,2024-06-06T00:00Z,2024-06-05T00:00Z,,,,,,0.00020000,Units,0.0000000010,0.05,0.00001,Microsoft,0.000010,0.05,Standard,0.00000002,Units,Microsoft,Microsoft,eastus,East US,/subscriptions/7a791768-9f91-55d1-934e-183293918895/resourcegroups/ftk-integration-tests/providers/microsoft.storage/storageaccounts/559cca918b124640a9740f19,559cca918b124640a9740f19,Storage account,Storage,Storage Accounts,6679783,6679783,/subscriptions/7a791768-9f91-55d1-934e-183293918895,Trey Research R&D Playground,Subscription,"{""org"": ""trey"",""Project"": ""Foo"",""CostCenter"": ""1234"","" org"": ""trey"",""env"": ""prod"",""CostAllocationTest"": ""Sameer""}",679252,ACM Team,user-dddba4ef10@example.invalid,,0.05,1844103,Trey Research Demo (DO NOT USE),1,2024-06-01T00:00Z,1844103,Trey Research Demo (DO NOT USE),,SameerRuleWithTag,ACM9000,,,,0.05,,,113561,ACM,,,,10000,USD,Standard,10K,Cloud Provider,Microsoft,,,ftk-integration-tests,Microsoft.Storage/storageAccounts,,,Tiered Block Blob - LRS - List and Create Container Operations - US East,,True,Storage,c356d95d-4a2b-51ee-951c-6606d883db4f,LRS List and Create Container Operations,Tiered Block Blob,MS-AZR-0148P,,,AAD-37040,US East,,,
-0.000000217552297,/providers/Microsoft.Billing/billingAccounts/1844103,Trey Research Demo (DO NOT USE),Billing Account,USD,2024-07-01T00:00Z,2024-06-01T00:00Z,Usage,,Rtn Preference: MGN - Standard Data Transfer Out,Usage-Based,2024-06-06T00:00Z,2024-06-05T00:00Z,,,,,,-0.000002500601113,GB,-0.000000217552296831,0.087,-0.000000217552297,Microsoft,-0.000000217552296831,0.087,Standard,-0.000002500601113,GB,Microsoft,Microsoft,eastus2,East US 2,/subscriptions/7a791768-9f91-55d1-934e-183293918895/resourcegroups/devtestlab/providers/microsoft.machinelearningservices/workspaces/zmltestplayground,zmltestplayground,Azure Machine Learning workspace,AI and Machine Learning,Azure Machine Learning,1410233,1410233,/subscriptions/7a791768-9f91-55d1-934e-183293918895,Trey Research R&D Playground,Subscription,"{""CostAllocationTest"": ""Sameer"",""ComputeType"": ""Compute Instance""}",679252,ACM Team,user-dddba4ef10@example.invalid,,0.087,1844103,Trey Research Demo (DO NOT USE),1,2024-06-01T00:00Z,1844103,Trey Research Demo (DO NOT USE),,SameerRuleWithTag,ACM9000,,,,0.087,,,113561,ACM,,,,1,USD,Standard,1 GB,Cloud Provider,Microsoft,,,devtestlab,Microsoft.MachineLearningServices/workspaces,,,Rtn Preference: MGN - Standard Data Transfer Out,"{""AccountName"":""bai52238044515004711258a"",""PoolName"":""azurepc_84f29f84-4ac2-4286-9879-731da9be5607"",""ConfigType"":""VirtualMachine"",""NodeType"":""Dedicated"",""PoolAllocationMode"":""BatchService"",""UsageType"":""virtualmachinescalesets"",""ClusterType"":""DSI"",""AmlWorkspaceId"":""83fbd782-a30d-5c81-812c-f500651c8456"",""AMLResourceType"":""Provisioner.Batch"",""SourceEventId"":""c311a590-e938-5199-b019-60b3a97bbd6b"",""SourceResourceProvider"":""Batch"",""HostSubscriptionId"":""14bc7948-da10-5282-a239-02ae153f75a6"",""EmittingService"":""Machine Learning Service - Non DSVM"",""Processor_Version"":""BillingProcessorV2""}",True,Bandwidth,3d56f578-14d9-50ea-bac8-408af4db412e,Standard Data Transfer Out,,MS-AZR-0148P,,,Q5H-00003,Zone 1,,,
1.9136,/providers/Microsoft.Billing/billingAccounts/1844103,Trey Research Demo (DO NOT USE),Billing Account,USD,2024-07-01T00:00Z,2024-06-01T00:00Z,Usage,,Virtual Machines BS Series - B2ms - US East,Usage-Based,2024-06-06T00:00Z,2024-06-05T00:00Z,,,,,,23,Hours,1.9136,0.0832,1.9136,Microsoft,1.9136,0.0832,Standard,23,Hours,Microsoft,Microsoft,eastus,East US,/subscriptions/eb0e8306-8441-5385-8f11-d0f7dbbc8110/resourcegroups/mc_aksccmextensibilitypoc_test-cluster-1_eastus/providers/microsoft.compute/virtualmachinescalesets/aks-agentpool-11802578-vmss,aks-agentpool-35929937-vmss,Virtual machine scale set,Compute,Virtual Machine Scale Sets,5851025,5851025,/subscriptions/f45d828e-047b-5cfe-b619-9edc433ddb92,Trey Research IT,Subscription,"{""aks-managed-cluster-name"": ""test-cluster-1"",""aks-managed-cluster-rg"": ""aksccmextensibilitypoc"",""CostCenter"": ""1234"",""env"": ""prod"",""org"": ""trey"",""Cost department"": ""Marketing"",""aks-managed-consolidated-additional-properties"": ""b134db69-e35b-531d-927f-3e3be11a7e5e"",""aks-managed-createOperationID"": """",""aks-managed-creationSource"": ""vmssclient-aks-agentpool-35929937-vmss"",""aks-managed-kubeletIdentityClientID"": ""e16045f1-bb58-568e-9752-bb4e83881503"",""aks-managed-operationID"": ""27cca5eb-db54-5303-a030-c230cb83681e"",""aks-managed-orchestrator"": ""Kubernetes:1.22.6"",""aks-managed-poolName"": ""agentpool"",""aks-managed-resourceNameSuffix"": ""36728348"",""aks-managed-ssh-access"": ""LocalUser""}",679252,ACM Team,user-dddba4ef10@example.invalid,,0.0832,1844103,Trey Research Demo (DO NOT USE),1,2024-06-01T00:00Z,1844103,Trey Research Demo (DO NOT USE),,PartnerCommunityDemo,ACM9000,,,,0.0832,,,113561,ACM,,,,1,USD,Standard,1 Hour,Cloud Provider,Microsoft,,,MC_AKSCCMEXTENSIBILITYPOC_TEST-CLUSTER-1_EASTUS,Microsoft.Compute/virtualMachineScaleSets,,,Virtual Machines BS Series - B2ms - US East,"{""UsageType"":""ComputeHR"",""ImageType"":""Canonical"",""ServiceType"":""Standard_B2ms"",""VMName"":""aks-agentpool-35929937-vmss_3"",""VMProperties"":""Microsoft.AKS.Compute.AKS.Linux.Billing"",""VCPUs"":2,""ConsumedQuantity"":1.0}",True,Virtual Machines,30ee29f4-73af-5ab1-8413-093915c26dac,B2ms,BS Series,MS-AZR-0017P,,,AAA-68659,US East,,,
0.000004,/providers/Microsoft.Billing/billingAccounts/1844103,Trey Research Demo (DO NOT USE),Billing Account,USD,2024-07-01T00:00Z,2024-06-01T00:00Z,Usage,,Tiered Block Blob - All Other Operations - US East,Usage-Based,2024-06-18T00:00Z,2024-06-17T00:00Z,,,,,,0.0010000,Units,0.0000000004,0.004,0.000004,Microsoft,0.000004,0.004,Standard,0.0000001,Units,Microsoft,Microsoft,eastus,East US,/subscriptions/7a791768-9f91-55d1-934e-183293918895/resourcegroups/ftk-integration-tests/providers/microsoft.storage/storageaccounts/dcdf12b4c1e54e8fb6c07c42,dcdf12b4c1e54e8fb6c07c42,Storage account,Storage,Storage Accounts,9007992,9007992,/subscriptions/7a791768-9f91-55d1-934e-183293918895,Trey Research R&D Playground,Subscription,"{""org"": ""trey"",""Project"": ""Foo"",""CostCenter"": ""1234"","" org"": ""trey"",""env"": ""prod"",""CostAllocationTest"": ""Sameer""}",679252,ACM Team,user-dddba4ef10@example.invalid,,0.004,1844103,Trey Research Demo (DO NOT USE),1,2024-06-01T00:00Z,1844103,Trey Research Demo (DO NOT USE),,SameerRuleWithTag,ACM9000,,,,0.004,,,113561,ACM,,,,10000,USD,Standard,10K,Cloud Provider,Microsoft,,,ftk-integration-tests,Microsoft.Storage/storageAccounts,,,Tiered Block Blob - All Other Operations - US East,,True,Storage,2c2b91da-831a-5261-9634-b8081bc7a5ce,All Other Operations,Tiered Block Blob,MS-AZR-0148P,,,AAA-70098,US East,,,
-0.0907242336,/providers/Microsoft.Billing/billingAccounts/1844103,Trey Research Demo (DO NOT USE),Billing Account,USD,2024-07-01T00:00Z,2024-06-01T00:00Z,Usage,,Tables - LRS Data Stored - UK West,Usage-Based,2024-06-03T00:00Z,2024-06-02T00:00Z,,,,,,-1.963728000000001,GB/Month,-0.0907242336000000462,0.0462,-0.0907242336,Microsoft,-0.0907242336000000462,0.0462,Standard,-1.963728000000001,GB/Month,Microsoft,Microsoft,ukwest,UK West,/subscriptions/7a791768-9f91-55d1-934e-183293918895/resourcegroups/adamhourlyexporttest/providers/microsoft.storage/storageaccounts/adamhourlyexporttest964,adamhourlyexporttest964,Storage account,Storage,Storage Accounts,1190593,1190593,/subscriptions/7a791768-9f91-55d1-934e-183293918895,Trey Research R&D Playground,Subscription,"{""CostCenter"": ""1234"","" org"": ""KeyHasSpace"",""CostAllocationTest"": ""Sameer"",""org"": ""trey"",""env"": ""prod""}",679252,ACM Team,user-dddba4ef10@example.invalid,,0.0462,1844103,Trey Research Demo (DO NOT USE),1,2024-06-01T00:00Z,1844103,Trey Research Demo (DO NOT USE),,SameerRuleWithTag,ACM9000,,,,0.0462,,,113561,ACM,,,,1,USD,Standard,1 GB/Month,Cloud Provider,Microsoft,,,AdamHourlyExportTest,Microsoft.Storage/storageAccounts,,,Tables - LRS Data Stored - UK West,,True,Storage,f86e861b-ad36-52d2-a7b2-295d0acf1b73,LRS Data Stored,Tables,MS-AZR-0148P,,,AAA-15672,UK West,,,
